timestamp_acc,acc_x,acc_y,acc_z,timestamp_gyro,gyro_x,gyro_y,gyro_z
1738781136836,0.07205489881195669,-0.9945728302311554,0.15085492554720842,1738781136840,-2.073247948495635,-1.7797998671582134,-2.4851838695721313
1738781136838,0.12353502139760944,-0.956764774998919,0.12099280421165444,1738781136844,-2.248245292569633,-2.0502173292291648,-2.3984783385009125
1738781136843,0.04969447425373637,-0.9466302418686674,0.1331214768694749,1738781136845,-2.4450758052963177,-2.206103293204918,-2.4511103234676295
1738781136845,0.13553542699845372,-0.9568370875562984,0.1355213254722969,1738781136887,-2.657559002085256,-2.5818550740117314,-2.6602140173559143
1738781136885,0.09971148660153809,-0.9410450111544462,0.16431767757470422,1738781136893,-3.0534103458198767,-2.8418724034657274,-2.5965171529928854
1738781136889,0.10163205283472984,-0.9677147740853411,0.12052327383089131,1738781136895,-3.4259712440280916,-3.053845789562192,-2.5460745262355435
1738781136894,0.07936519406635159,-0.9810029242070875,0.11362463019416205,1738781136896,-3.4728066786805365,-3.4582866098635523,-2.4249128741991393
1738781136896,0.11172288012755781,-1.014435752794699,0.13313911075983625,1738781136897,-3.523613089145996,-3.765767147184221,-2.127264513358844
1738781136896,0.11459136023150072,-0.9912690351687707,0.07767903272648535,1738781136928,-3.5414737194618207,-4.1663344436422625,-2.0396709788713525
1738781136926,0.09235788648995497,-0.9681865821405016,0.1167319332384341,1738781136929,-3.4417545879840046,-4.5470723052083075,-1.8180310926450562
1738781136928,0.10703556562095556,-1.0055476178376197,0.14871969362542026,1738781136931,-2.878030311275805,-4.806879603527342,-1.3198621235286436
1738781136930,0.07363954300984016,-1.0164389383626895,0.1891937915809384,1738781136933,-2.419044912659739,-5.416636622795926,-0.6941172255609868
1738781136932,0.14875630466864018,-0.9996597520829613,0.12931937305268423,1738781136971,-1.809879253291559,-6.179897310490831,-0.11849204807324662
1738781136970,0.05270579086407472,-0.9982834635660781,0.12183567750722593,1738781136973,-1.3879388150961853,-7.049803524332071,0.37572220640183246
1738781136972,0.08374723608380472,-0.9813120566872587,0.14190437485184684,1738781136977,-1.3077930474574786,-8.136210012537555,0.693069206355804
1738781136974,0.05715009239151525,-0.9776434321646237,0.1301785308891793,1738781136978,-1.5075995278339962,-9.178709930827203,0.6602035471537935
1738781136977,0.019483370088145678,-0.9496880478836235,0.13646575387963442,1738781137021,-1.8708908907674164,-10.442552880136274,0.4733149851850292
1738781137018,0.09057346642984031,-0.9604481386415926,0.11625002641330139,1738781137024,-2.2281615358498232,-11.91307144552507,0.09897177268431097
1738781137023,0.0638744783521327,-0.9568608341645694,0.10185224044347127,1738781137030,-2.893072434767965,-13.458553205886975,-0.5108367582536786
1738781137027,0.05142222504834525,-0.9717288930220463,0.09737638966641263,1738781137033,-3.1941591035945387,-14.717543878697962,-1.2658612974457115
1738781137032,0.0912881107899157,-0.9539004722533568,0.1317385983531081,1738781137035,-3.461714233518072,-16.081272598313838,-1.9253768596794278
1738781137035,0.07481563429213343,-0.9897746428401446,0.12339867759688707,1738781137061,-3.4984210354180703,-17.304780432896713,-2.7065416275218364
1738781137060,0.05754038213908637,-0.9798471989511961,0.1133116484722938,1738781137065,-3.4472816244340896,-18.54806567312516,-3.4297164985948676
1738781137064,0.05195576204862021,-0.9632478681741372,0.13524504141241986,1738781137067,-3.4467396802534167,-20.064760345990056,-4.336774746936701
1738781137066,0.056626123866326386,-0.9785536925902019,0.1006908797127963,1738781137069,-2.958763774511319,-21.47360492978352,-5.235249766400944
1738781137068,0.0504683984184197,-0.9846602912887382,0.13950708135647227,1738781137071,-2.657803521331182,-23.200061080752633,-6.065055799044331
1738781137070,0.05937059651862205,-0.9867261401173631,0.12556517084003366,1738781137108,-2.208771203758145,-24.96620642024516,-7.048883565016919
1738781137105,0.039060743092715886,-1.0283080695971836,0.1380025420574907,1738781137110,-1.4244645900137989,-27.312779210562145,-7.956778414196337
1738781137109,-0.010235991043365339,-0.9712641333555512,0.12692388616449052,1738781137111,-0.45513352011524544,-30.428145443684528,-8.732523691828014
1738781137111,0.03019932227522873,-0.9897105710253643,0.11407724233333379,1738781137113,0.5954793210845767,-34.033477336310916,-9.229294262889384
1738781137112,0.04343253650812044,-1.0016895616246513,0.09273025701063345,1738781137153,1.6226033396576103,-37.302468945014006,-9.66782950545288
1738781137152,0.025429468013380547,-0.9682297325654445,0.12195507737300577,1738781137160,2.346555552435483,-39.858134508088426,-9.903333296850283
1738781137155,0.040415989413661965,-0.9869474435652517,0.09106161940729991,1738781137163,3.562633624943113,-42.108263531788864,-10.175542189413905
1738781137161,0.034990697556019135,-0.9786267286214624,0.13514355834567998,1738781137164,4.250045460994194,-44.27300609373525,-10.715966484348723
1738781137164,0.05434685176705269,-0.9955067295874298,0.10405764051857407,1738781137198,4.797864004490063,-46.375194836760194,-11.42657918537502
1738781137197,0.09054519269001066,-1.015273870960891,0.13577559619410134,1738781137201,5.401932350956104,-48.31894455012254,-12.063895555997988
1738781137200,0.09447666750448287,-0.9800204710569185,0.08213019545805453,1738781137203,6.034350118522349,-50.5631002171144,-13.00566852512636
1738781137202,0.0764766724653395,-0.9514284399838312,0.11961068902272222,1738781137204,6.496886076365473,-52.89877834108627,-13.969181856998077
1738781137203,0.0893322995908076,-0.9940620582439744,0.0814263743155898,1738781137207,7.134785983089306,-55.10472106544721,-14.722921134266649
1738781137205,0.07252256851372546,-0.9740841915689458,0.07439049418905079,1738781137245,7.2794644922645535,-56.786785501541424,-15.503626424981038
