timestamp_acc,acc_x,acc_y,acc_z,timestamp_gyro,gyro_x,gyro_y,gyro_z
1738781122576,0.06527239060563617,-0.9483641774725864,0.18948895895017684,1738781122580,-1.3042105426535793,0.24069545875977827,-3.4833175096118594
1738781122579,0.07003407536246668,-0.9589452184355886,0.19214149880879033,1738781122581,-1.6391013392922524,0.1522262928211694,-3.160343773624751
1738781122580,0.06756890808135699,-0.9620966200306487,0.18751175360708866,1738781122585,-1.2343662650382081,-0.008806799515976932,-3.9111909463283494
1738781122583,0.06430979212037186,-0.9620125977156915,0.18882684801936733,1738781122617,-3.1799285289992483,0.057651187666206014,-4.381873549748789
1738781122616,0.06622850446580744,-0.9673373288388206,0.1793093739710169,1738781122618,-1.7653500656202126,-0.38381644861773695,-4.989019413814827
1738781122617,0.062428872517872956,-0.970535509032075,0.1837825908985162,1738781122619,-2.5190270296707014,-0.662171266870347,-4.913560145266508
1738781122619,0.06118552736565973,-0.9757049792738411,0.17979502414876558,1738781122621,-1.561689809083332,-1.1375599001280279,-5.398167864213905
1738781122620,0.06292385674270315,-0.9760868162288484,0.18604768636785723,1738781122622,-1.7743615095364529,-1.6400352214559222,-5.808954100481978
1738781122621,0.0614889578681687,-0.9815042648613077,0.18784925979450104,1738781122665,-0.5079117645408773,-2.0387166083489547,-6.097012540639462
1738781122660,0.06557536649678333,-0.9787560988462786,0.18552913881374716,1738781122669,-0.11027621173096076,-2.514422298914307,-6.359860295125737
1738781122668,0.06578574047824261,-0.9773242440952117,0.1863079635310797,1738781122669,-0.039215643739996586,-3.528284337666553,-6.525838321201595
1738781122669,0.0669580394331542,-0.97319895405374,0.19396492161606996,1738781122670,0.2798731844460719,-4.28960705586184,-7.254348052213972
1738781122670,0.06299710439288031,-0.9651441538556548,0.1910675436705722,1738781122710,0.45810278061751847,-4.520580036400497,-7.753072403261443
1738781122706,0.06273219685551511,-0.9634427069969513,0.1890745659251859,1738781122712,-0.1957565329372399,-5.711362436894047,-7.9339074831708265
1738781122711,0.06324231472721968,-0.960175894033711,0.1983677725762062,1738781122713,-0.23488541481332914,-6.343360335445691,-8.524302261065564
1738781122713,0.06329952734238442,-0.95230482203016,0.19752371266639374,1738781122715,-0.8077148695668243,-7.27934702509336,-8.648388172573815
1738781122714,0.05442240272022697,-0.9589841190321962,0.1874031797789881,1738781122751,-2.175401720272666,-8.540166800195383,-9.357434003701593
1738781122750,0.03809640545928403,-0.9594267519739624,0.1886117305577933,1738781122752,-2.1216790002892876,-10.001740331932808,-9.62195454827769
1738781122752,0.020413969669040667,-0.9666937895953804,0.18869753400397948,1738781122753,-1.5513004325840158,-13.581251121636903,-11.046726956377896
1738781122753,0.004342767593505586,-0.9716471560045179,0.19981981198473128,1738781122755,-0.8497448369762017,-16.505838954979804,-12.501165276073177
1738781122754,-0.002871847392388502,-0.9655467026718692,0.1991208058057663,1738781122757,-1.0526343467112764,-19.98447798116809,-14.53570739560227
1738781122756,0.003537582081908315,-0.9632726250185237,0.1984856093679164,1738781122799,-1.0135080111754127,-23.863684099995016,-15.291131650688957
1738781122796,0.012884056568972704,-0.959503814490229,0.19192454019186175,1738781122804,-1.6221441010042574,-26.720070418936622,-16.639482512652997
1738781122802,0.022036636264117337,-0.9632974836252881,0.1884162768931696,1738781122809,-1.3680794989132155,-29.74444572830825,-17.71155490105717
1738781122805,0.03454561290518725,-0.9683785922502833,0.18586067542153895,1738781122812,-1.121636886850674,-31.639325189650194,-19.31098945373498
1738781122811,0.044090978903602474,-0.9799026641305391,0.1777761470703591,1738781122841,-0.48209330472605155,-33.8114254088155,-20.143557221116467
1738781122840,0.05692324935104284,-0.986426156386568,0.17595730105827337,1738781122843,0.8253222420798842,-35.98967855312331,-21.0576049646435
1738781122842,0.07030913864005515,-0.9851983389366631,0.17357289236293996,1738781122845,2.368005919163062,-37.52068085248171,-21.61419651821454
1738781122844,0.08023353687774609,-0.9985264350007889,0.17598044809943567,1738781122848,3.998973667924912,-39.48668179352842,-22.271420493875095
1738781122847,0.09595706736839918,-1.0066274779965254,0.1746622596071413,1738781122850,6.029450357124363,-40.5820913500191,-22.115628395320318
1738781122849,0.10486218848535553,-0.9957897169443887,0.1690746089401198,1738781122890,8.141249023849976,-41.32897242567954,-22.800216237604136
1738781122886,0.11365051374958668,-0.9920188031866041,0.17403074938276467,1738781122892,9.041328738098887,-42.695148809946886,-23.054045786361307
1738781122892,0.1254180706735106,-0.9823824630257586,0.17000572301008984,1738781122893,11.191351209936217,-43.64741896973825,-23.566041774052973
1738781122893,0.13057303539774118,-0.9730477949905211,0.166332635445961,1738781122894,11.346758160048216,-44.21701979547482,-24.212384394324264
1738781122894,0.13159541280720252,-0.965948835825271,0.16331345255557492,1738781122935,11.287997454428806,-45.596640275707024,-24.835507766172903
1738781122931,0.12116457234991442,-0.9720019259096915,0.17078548510215308,1738781122939,11.262726491345287,-47.524675322107264,-26.310022233401273
1738781122937,0.13186636153115386,-0.9738678933719015,0.16461809716640488,1738781122943,12.339916689556825,-49.10050628129002,-26.860722155805288
1738781122941,0.13937377337903642,-0.9804463718485793,0.1738637966078713,1738781122946,13.4461149031329,-50.00485943725381,-27.768089462908616
1738781122945,0.14691799736012537,-0.9834003605790917,0.17159448675101843,1738781122950,14.34692865955289,-51.499034644035845,-28.43852684268231
1738781122947,0.16304241175311127,-0.9917490061805874,0.17733046133053168,1738781122977,17.405378055396582,-52.48981498423229,-28.894946474220017
