timestamp_acc,acc_x,acc_y,acc_z,timestamp_gyro,gyro_x,gyro_y,gyro_z,label,timestamp_acc_fft_mean,timestamp_acc_fft_max,timestamp_acc_fft_std,acc_x_fft_mean,acc_x_fft_max,acc_x_fft_std,acc_y_fft_mean,acc_y_fft_max,acc_y_fft_std,acc_z_fft_mean,acc_z_fft_max,acc_z_fft_std,timestamp_gyro_fft_mean,timestamp_gyro_fft_max,timestamp_gyro_fft_std,gyro_x_fft_mean,gyro_x_fft_max,gyro_x_fft_std,gyro_y_fft_mean,gyro_y_fft_max,gyro_y_fft_std,gyro_z_fft_mean,gyro_z_fft_max,gyro_z_fft_std
1725605993655.0,-0.024902,-0.948242,0.355469,1725605993701.0,-5.327744,-2.5,-5.510671,0,3451211988437.75,86280299694684.0,16907416728378.203,0.055578870507446594,0.29943600000000004,0.06948809906046131,1.9426991662908788,46.173831,9.029163394068075,0.7554216601216888,18.344602000000002,3.590589952986985,3451211988513.8965,86280299696757.0,16907416728785.81,15.025506584169023,61.90336117676078,13.925706749222725,5.265631099281788,57.858233999999996,12.0067616044286,10.000937829275722,52.22296815320464,11.18290498558395
1725605994148.0,-0.024048,-0.937622,0.372314,1725605994196.0,7.157012,-3.467988,1.699695,0,3451211989448.0396,86280299719791.0,16907416733296.922,0.04823548484964858,0.3562538322499184,0.08579443871137175,1.9304235740103513,45.660765,8.926883367708824,1.0047463018688998,21.023073000000004,4.089790834864954,3451211989532.9023,86280299721916.0,16907416733713.363,92.31711696606581,1062.576244,210.77385996643233,5.835657588136594,71.51677000000001,16.16557200959728,18.70263029039273,264.626529,51.11211617051706
1725605994651.0,-0.124268,-0.84021,0.514404,1725605994695.0,41.653965,-1.044207,8.16311,0,3451211990462.457,86280299745206.0,16907416738277.672,0.2568946280304202,2.823977,0.5516004228281485,1.821319503711025,34.706421999999996,6.734681609192041,1.7140163521725733,33.292476,6.46354510824283,3451211990542.4727,86280299747284.0,16907416738685.508,111.69676998852492,2458.170792,479.49253321962095,21.072547687127553,207.23323200000002,42.13246852796385,27.673323685292598,573.4756179999999,111.8432288514171
1725605995149.0,-0.207275,-0.500854,0.809692,1725605995192.0,31.280489,-0.411585,5.990854,0,3451211991791.861,86280299773558.0,16907416743793.637,0.42607379283869806,8.181033,1.58856528360027,1.1103165188317046,15.815551,3.0454771681416437,1.942430348057767,44.468506000000005,8.682356049095441,3451211991940.03,86280299776388.0,16907416744341.06,100.5267558250585,1900.968015,368.68484446420825,21.623212806688485,245.243908,49.146704660307314,25.16919532643596,453.490866,88.09587495829479
1725605995775.0,-0.232422,-0.106934,0.936279,1725605995869.0,-45.457317,-6.128049,-11.105184,0,3451211992856.21,86280299803326.0,16907416749652.744,0.46451627706927107,10.026249,1.9532350030254284,0.14371774246840138,1.7438727696469278,0.3468296273955071,1.9465974328846167,47.748535000000004,9.34945746890043,3451211992972.4087,86280299806568.0,16907416750290.795,115.55217637753297,792.2759279020098,156.7066055743412,11.152279951674025,65.08117384199393,14.487164063079197,28.94764414215056,220.4318986033295,44.579329109525816
1725605996316.0,-0.208374,-0.655273,0.694946,1725605996447.0,-76.791161,-16.783537,-11.234756,0,3451211993869.8,86280299830181.0,16907416754927.598,0.4700060118468128,6.734622,1.2989248932494957,1.4387671811438794,16.759891,3.2728667396561404,2.048893666849402,43.044922,8.378538966365925,3451211993964.573,86280299833962.0,16907416755680.045,153.86093959804367,3187.355259,622.4769477386222,36.91500742803556,659.207333,128.4986564411185,25.397145124349365,364.740862,70.22186450820233
1725605996819.0,-0.041626,-0.894775,0.464478,1725605996904.0,-55.419209,-12.141768,-5.518293,0,3451211994847.9087,86280299854033.0,16907416759596.713,0.0829946412934538,0.40856330335144186,0.08655854168278793,1.897186951236593,40.080687,7.801121800219107,1.4689715040596687,28.867676000000003,5.608331841966262,3451211995030.1064,86280299858397.0,16907416760450.32,120.65862372178667,1965.7546229999998,379.8577699717867,22.441658363164148,323.810981,62.25469720166644,11.16497688150327,180.58689099999998,35.54717620395196
1725605997394.0,0.015625,-0.948486,0.354858,1725605997441.0,-22.126524,-4.291159,-4.237805,0,3451211995785.631,86280299879603.0,16907416764624.758,0.10798311161608823,1.7238799999999999,0.33620460908111804,1.9106990581929253,46.24609099999999,9.050635181942136,0.9191315480720859,19.531741,3.8042070734258733,3451211995984.1406,86280299883500.0,16907416765379.705,53.23259810541993,492.446661,102.43897939392062,8.042086377346195,86.78651491907674,16.818529841942066,9.244740613568375,64.214943,13.206290364020354
1725605997848.0,0.031006,-0.942993,0.356812,1725605997932.0,1.699695,-0.335366,0.282012,0,3451211996821.834,86280299904720.0,16907416769540.227,0.09167544000496715,1.899167,0.37018750557004987,1.883254043592722,46.39746,9.086486113767684,0.7714747208070206,18.424563,3.603652128724293,3451211997005.3438,86280299908726.0,16907416770320.49,18.05721285291857,227.698181,44.42761335287383,4.717530047441906,27.949697,5.9059870507984895,4.866052855932179,69.062498,13.623096040929305
1725605998338.0,-0.002441,-0.926636,0.383301,1725605998435.0,8.98628,0.602134,2.22561,0,3451211997887.609,86280299930634.0,16907416774612.348,0.09146972311201682,0.940675,0.1834805946657329,1.9183329885219271,44.603390999999995,8.71497773655593,1.0733666881679118,22.081666000000002,4.29551376942757,3451211998032.7695,86280299934727.0,16907416775418.201,55.315197501433566,973.643317,189.85713253157934,5.97762500166406,88.300306,17.529867083694487,8.22187932920433,167.827747,32.76945506543528
1725605998839.0,-0.037231,-0.829102,0.529053,1725605998929.0,20.060976,1.295732,2.477134,0,3451211998852.43,86280299955204.0,16907416779430.736,0.08886171417588727,0.789061,0.16972159893944824,1.7381033010121398,38.363772999999995,7.4818322472849825,1.44803217657112,30.562627,5.950577791263784,3451211999030.393,86280299959363.0,16907416780243.361,65.15787033360878,1365.571669,265.9236434156482,9.094062793539178,155.030494,30.296351109113775,13.560026826278001,247.98781100000002,48.940106891176946
1725605999371.0,-0.104614,-0.678955,0.700806,1725605999465.0,27.591465,3.902439,-1.60061,0,3451211999954.596,86280299980984.0,16907416784468.08,0.20443300272439624,3.044069,0.5859992066946226,1.479325148889232,29.220214999999996,5.674793506844883,1.7425271891403193,38.728882999999996,7.5536930002694636,3451212000250.609,86280299985885.0,16907416785408.068,100.68613166509463,1892.896398,369.20517535246336,39.65913018977371,497.96495300000004,98.85919403310761,17.002949456258886,212.423784,41.44936820006831
1725605999962.0,-0.240723,-0.424316,0.856934,1725606000135.0,18.475611,2.324695,-3.216464,0,3451212001150.9917,86280300011338.0,16907416790419.85,0.5436931096974866,9.827884000000001,1.9049982218976786,0.8642182650808659,10.895508,2.1119270763365807,1.9260837256828465,45.754028000000005,8.94699298573168,3451212001188.143,86280300015823.0,16907416791327.762,82.19545665131868,1371.897895,265.0407820538997,36.18737761624544,411.54726400000004,80.39166089043398,16.5299076307168,178.78049,36.253830336881954
1725606000503.0,-0.256592,-0.094482,0.925171,1725606000542.0,-10.693598,-0.701219,-2.682927,0,3451212002196.22,86280300036976.0,16907416795439.828,0.5217611454205313,12.107426,2.36535487694812,0.18697644836431504,1.3698700000000001,0.30253838006829253,1.8975096298150598,46.867920999999996,9.1795804067245,3451212002476.877,86280300041860.0,16907416796379.48,45.03021964914463,246.77592199999998,57.23780042084694,5.918043229278151,46.402438,10.373440487757222,10.796802491464,85.205794,17.419509929165432
1725606001033.0,-0.279419,-0.344849,0.869263,1725606001168.0,-52.583843,-9.695122,-13.498476,0,3451212003758.681,86280300068935.0,16907416801644.494,0.5774768490481972,11.184816,2.1729668091457275,0.6826422003369862,5.245978000000001,1.1612713440245903,1.9544954249295265,46.381840999999994,9.069599368804466,3451212004036.9243,86280300076049.0,16907416803039.84,131.22869483068726,1907.454315,368.7467570236632,21.65832271922769,305.922264,59.03837002697794,32.53555420454134,476.295746,92.58135124743697
