timestamp_acc,acc_x,acc_y,acc_z,timestamp_gyro,gyro_x,gyro_y,gyro_z,label,timestamp_acc_fft_mean,timestamp_acc_fft_max,timestamp_acc_fft_std,acc_x_fft_mean,acc_x_fft_max,acc_x_fft_std,acc_y_fft_mean,acc_y_fft_max,acc_y_fft_std,acc_z_fft_mean,acc_z_fft_max,acc_z_fft_std,timestamp_gyro_fft_mean,timestamp_gyro_fft_max,timestamp_gyro_fft_std,gyro_x_fft_mean,gyro_x_fft_max,gyro_x_fft_std,gyro_y_fft_mean,gyro_y_fft_max,gyro_y_fft_std,gyro_z_fft_mean,gyro_z_fft_max,gyro_z_fft_std
1725605871614.0,-0.032837,-0.875,0.485229,1725605871750.0,-4.375,-0.807927,-1.196646,1,3451211744396.6646,86280293593803.0,16907415532855.76,0.06932893976623784,1.3067630000000001,0.2533747034507774,1.7537158783963995,42.701781,8.358744580775106,1.0040305756157037,24.672605,4.831389871860299,3451211744521.043,86280293597958.0,16907415533678.506,10.990714110483514,103.89482,21.697877881939228,2.954483123133355,23.220266275374218,5.939457929066916,2.788902191868089,9.336889,2.6554375933412495
1725605872114.0,-0.024414,-0.884033,0.447876,1725605872289.0,-11.150915,-0.07622,-1.661585,1,3451211745455.0483,86280293619371.0,16907415537858.766,0.054550183994637215,0.97827,0.18939396219793075,1.7673222927297898,43.342652,8.486632983672166,0.9954318702962444,23.656494000000002,4.625923105509771,3451211745500.5117,86280293623593.0,16907415538711.295,24.376259023463412,321.928358,64.01716842147042,3.0740838829271606,41.85975500000001,8.257858202803632,3.3272298372412763,49.923784,9.801383486110202
1725605872652.0,-0.021606,-0.921997,0.347412,1725605872699.0,-21.181402,-0.731707,-2.560976,1,3451211746363.7573,86280293643666.0,16907415542632.473,0.0438469849632345,0.583617,0.11214048850363499,1.8507811801355292,45.058472,8.819867220051435,0.9323660984679358,20.207399,3.9368560123744585,3451211746564.342,86280293647742.0,16907415543423.537,44.083713891963306,754.512213,146.5538254938746,5.034615031284859,52.355185,12.37086295495704,5.12607549529219,92.614328,18.148103303703472
1725605873145.0,-0.009888,-1.015381,0.122437,1725605873198.0,-30.990854,0.891768,-6.455793,1,3451211747403.8623,86280293668939.0,16907415547578.99,0.0653542101189057,0.452024,0.0904087603076932,2.0424375891367434,48.072023,9.396910545094721,0.7772859573026011,12.133913,2.347043175974515,3451211747564.865,86280293672999.0,16907415548374.873,60.50448164011537,1297.9954579999999,253.66428344464984,8.96143323174362,144.001526,29.026932649123736,13.486728477953445,238.620431,46.82437599169055
1725605873641.0,0.027954,-1.020264,-0.089111,1725605873730.0,-29.832317,0.670732,-7.248476,1,3451211748415.975,86280293694183.0,16907415552525.303,0.18063531168698102,2.6628410000000002,0.5166726474809628,2.0486799005864613,50.062377,9.801151324969942,0.3147512215600329,1.886314326171035,0.3853887813040062,3451211748576.997,86280293698273.0,16907415553327.3,63.0236696423237,1202.736308,234.34477969783808,4.9632969690490585,64.695124,12.59229336892339,14.15560484745494,269.428358,52.94908232051177
1725605874136.0,0.080444,-1.02002,-0.237061,1725605874227.0,-21.059452,-1.676829,-3.056402,1,3451211749455.886,86280293719488.0,16907415557478.39,0.19909834405425247,4.462400000000001,0.8703767791785202,2.0405651765956447,49.767697999999996,9.742620841122442,0.4921179016812563,7.667237999999999,1.4810141593416983,3451211749602.6777,86280293723667.0,16907415558301.469,39.98531399000356,830.5945290000001,162.02456113406868,10.114216840179314,93.41463300000001,20.849445382910396,5.363540381057322,87.88109600000001,17.22183050073931
1725605874678.0,0.079956,-0.996948,-0.330933,1725605874725.0,-24.344513,-1.852134,-3.04878,1,3451211750458.369,86280293744962.0,16907415562473.621,0.27129773240308847,5.528442,1.0789591234858447,2.0198423375913994,48.359253,9.459419768164391,0.67357676570639,13.922488000000001,2.7073366525223053,3451211750622.7637,86280293749072.0,16907415563279.016,44.98975389233603,709.032031,137.6312793963447,22.159102433772468,166.28811100000001,39.72104291477194,7.295551046604612,93.54446644232102,18.404580751791634
1725605875178.0,0.05957,-0.970581,-0.523315,1725605875223.0,-26.189026,-5.625,-9.893293,1,3451211751448.627,86280293770520.0,16907415567488.492,0.34304780248232875,5.801026,1.125467035065126,1.918913434784849,45.608155999999994,8.919382513547383,1.083608857809951,20.838746,4.042806590408062,3451211751618.8325,86280293774690.0,16907415568304.95,55.2916333110462,1066.791183,207.25541746949276,18.207456535044944,98.26272679090621,22.928126210276876,21.98257958140986,344.35213600000003,67.1113813323609
1725605875665.0,0.137329,-0.940674,-0.571533,1725605875755.0,-12.248476,-4.794208,-4.222561,1,3451211752463.127,86280293795380.0,16907415572355.934,0.3864083926747152,8.097901,1.5757628218685271,1.8857176563634623,45.134891,8.828689993562081,1.1593632171478179,27.257444,5.328645025069449,3451211752624.6816,86280293799466.0,16907415573157.006,99.54208331969359,682.6219699999999,155.1031359302484,8.83209695590156,88.971039,18.65190428384618,20.659671040668844,128.178358,30.837721051191373
1725605876162.0,0.085815,-1.052856,-0.481812,1725605876252.0,41.204269,-0.251524,5.754573,1,3451211753482.422,86280293820845.0,16907415577345.895,0.30147231105942623,5.871703,1.1419570254439737,2.146597426116398,48.40808199999999,9.445597273699043,1.0716544678939595,14.897341,2.883688750178659,3451211753645.1226,86280293824941.0,16907415578148.771,130.70318283528965,2457.3171199999997,477.1229114682879,25.859404252579587,199.977138,41.8810018133867,18.472710609876763,375.190556,73.00705038254377
1725605876657.0,0.003906,-1.031372,-0.103516,1725605876749.0,34.108234,-0.701219,7.522866,1,3451211754481.3726,86280293845887.0,16907415582253.658,0.21022948053745658,1.928105,0.3826798125496969,2.0756786552302513,47.696045,9.314539087113848,0.9351287847026191,8.109618000000001,1.6439309589679865,3451211754649.353,86280293849993.0,16907415583057.504,136.09541603210494,2395.571696,463.4133400440491,24.04437345759648,194.42073699999997,43.081131821429125,22.047048634093603,461.280501,89.76940835148696
1725605877194.0,-0.051514,-0.926392,0.375,1725605877245.0,13.323171,0.670732,1.577744,1,3451211755526.4,86280293871914.0,16907415587353.084,0.1251518821384902,1.435427,0.2846267952617839,1.8719637001616942,41.533814,8.099326884767597,1.3025168617419718,25.137817,4.8787951219839965,3451211755683.49,86280293876071.0,16907415588169.562,81.30689672330477,1289.138747,249.74822756733744,6.832600791587071,106.044209,20.605558586700624,20.04281416903139,260.975614,51.60959318513036
1725605877690.0,-0.07019,-0.760254,0.605713,1725605877780.0,-3.871951,-2.987805,0.068598,1,3451211756519.2246,86280293896665.0,16907415592202.701,0.14232283805749107,3.001465,0.5843910069211035,1.5193108580535684,37.125856999999996,7.26837800314474,1.3111987392196613,31.632199,6.189605950640026,3451211756701.7876,86280293900838.0,16907415593017.246,25.593691762884884,161.01082393493877,35.65668594424829,4.706547286692443,37.827746,10.09437012281445,7.84279614636748,94.214944,19.100247817167602
1725605878186.0,-0.066528,-0.764282,0.620483,1725605878322.0,-9.992378,-3.483232,-1.806402,1,3451211757625.3037,86280293922663.0,16907415597283.744,0.1346458570763885,2.839231,0.553268537162023,1.525991967484933,37.694824999999994,7.382962985100122,1.2738653912658189,31.414792,6.1524985870174715,3451211757714.9707,86280293926990.0,16907415598148.684,19.47516464119265,216.26524799999999,42.784600112172015,5.925935813881183,58.620428000000004,13.072161357763504,3.9649062002755007,34.298969589784434,7.1177283115887535
1725605878727.0,-0.054199,-0.820313,0.51416,1725605878779.0,-35.800304,-7.088415,-3.772866,1,3451211758543.256,86280293948113.0,16907415602291.326,0.12382277422432576,1.8707259999999999,0.36132060327143206,1.657941257842448,39.326661,7.6897576898439866,1.2930497485409713,28.899538,5.637504798544063,3451211758809.787,86280293952490.0,16907415603130.373,73.55557364086937,987.7439300000001,191.15176068162003,15.339353882256537,208.94055100000003,40.68754114981261,8.180965498873753,133.46798900000002,25.857676118712927
1725605879221.0,-0.015625,-0.952881,0.27002,1725605879319.0,-35.221039,-6.974085,-6.371952,1,3451211759540.627,86280293973106.0,16907415607189.412,0.1283135956701129,1.018311,0.2096509332846548,1.9704363078860816,45.198854,8.825445301096511,1.0840547024810196,19.560425000000002,3.787648701168802,3451211759776.868,86280293977183.0,16907415607973.402,70.64217049947642,1573.551864,307.38175264790755,17.8440712545486,181.92073499999998,37.333316865896265,12.95288998338972,243.384155,47.30005384191555
1725605879716.0,0.045654,-1.013428,-0.014526,1725605879855.0,-39.253048,0.175305,-10.853659,1,3451211760597.911,86280293998857.0,16907415612229.998,0.18200091045303815,3.51709,0.6867611162300506,2.0353916244966985,49.290406000000004,9.646848830603881,0.5870964572912865,5.621217,1.1273108458642542,3451211760704.3594,86280294002848.0,16907415613022.926,76.17415707191438,1597.4009500000002,311.24249971651545,17.084409297493167,158.17835300000002,32.2762848587608,18.469576876864643,266.760679,53.004652182730005
1725605880215.0,0.050415,-1.043091,-0.299316,1725605880304.0,-40.266769,-4.679878,-9.855184,1,3451211761616.7207,86280294023877.0,16907415617129.219,0.3467189202701407,5.389526,1.03576767883505,2.0820665456089054,49.178223,9.615042331890214,0.7015108276289665,7.739622000000001,1.5249986990302262,3451211761770.852,86280294027975.0,16907415617934.258,78.43219667411847,1697.82778,331.4346941538116,10.432704773256999,67.86344977375003,18.877937724294675,21.103053833083244,232.111288,46.66741673106114
1725605880712.0,0.143921,-0.980713,-0.454834,1725605880801.0,-36.333843,1.219512,-6.006098,1,3451211762592.4883,86280294048760.0,16907415622009.264,0.41841133420469545,8.536743,1.6583117473058093,2.0040237895401187,45.76123,8.93591132824462,1.0119231297485236,20.607666,4.006349632084823,3451211762765.978,86280294052849.0,16907415622808.512,61.9401090745366,1212.614357,238.09026303574305,20.048908927918564,331.753053,64.9312518293101,13.37380455056285,169.71037,33.594915506446846
1725605881243.0,0.146973,-1.030029,-0.594604,1725605881335.0,-27.911587,-9.0625,-4.161585,1,3451211763640.696,86280294074125.0,16907415626972.906,0.48584237894852905,9.47473,1.8389327261636388,2.021254364993457,44.882812,8.752756322245311,1.2729691901202664,28.196534,5.500138644952303,3451211763797.933,86280294078422.0,16907415627817.932,116.05390932931329,621.0594629999999,158.02399075952985,16.295786790387645,147.835372,30.288022354287587,20.514877593842346,135.2014448243805,33.068375892960916
1725605881787.0,0.099487,-0.996338,-0.509888,1725605881834.0,26.196648,-9.92378,2.85061,1,3451211764589.625,86280294099571.0,16907415631973.352,0.3930450782767999,7.06128,1.37016795595973,2.046619981757904,46.947997,9.169810159512085,1.0409598202657664,16.678348,3.2181505987489807,3451211764789.2773,86280294103460.0,16907415632726.436,78.81066014362742,1652.0655889999998,322.17756142927084,16.034822125049764,200.746955,40.9553290764381,14.7953032406642,252.31707999999998,49.331284220491796
1725605882239.0,0.074707,-1.020996,-0.207764,1725605882328.0,36.996952,-2.332317,4.367378,1,3451211765704.248,86280294125095.0,16907415636955.895,0.25942234789398577,4.875123,0.946364212940965,2.04305209218318,49.739992,9.736318695659502,0.5328421826073789,2.8448375020427856,0.6608121288626329,3451211765844.3374,86280294129356.0,16907415637797.068,84.37428015763271,1963.94059,383.71060584969325,5.315936152673494,31.814024000000003,7.787427092283031,13.588026611749813,278.201225,54.07316130271522
1725605882782.0,0.008423,-0.990479,0.13855,1725605882831.0,17.157013,-1.425305,3.117378,1,3451211766607.703,86280294150064.0,16907415641868.252,0.18125527246993617,2.146363,0.4201187184447382,2.0269781890590437,46.2345,9.026793775283007,1.0119963459977859,15.246462000000001,2.949518792243387,3451211766876.9414,86280294154371.0,16907415642692.459,96.90928678300031,1597.210412,311.38197668039396,6.805049347623346,53.727138,11.765721713779042,17.566972466507995,305.228663,59.843186700083024
1725605883268.0,-0.008179,-0.900269,0.440796,1725605883369.0,6.653964,-0.609756,0.815549,1,3451211767807.25,86280294177256.0,16907415647173.941,0.041271715188850804,0.3128777568084986,0.06786922443619334,1.7932578306812832,41.804079,8.169294359328564,1.2059433071983894,25.789917000000003,5.023350270894612,3451211767986.3145,86280294181667.0,16907415648037.781,49.71358521732199,753.399404,146.97097821067993,2.7356448706928056,23.544209000000002,4.783735660448251,11.764480558971568,160.80030700000003,31.521719484017495
1725605883812.0,-0.02124,-0.806763,0.567627,1725605883906.0,-3.780488,-1.753049,0.198171,1,3451211768767.2095,86280294203197.0,16907415652273.176,0.04316413502551896,0.594602,0.11737728875544351,1.6096137950732312,39.35242099999999,7.704393553006672,1.2083979428834641,29.459231,5.76676157350022,3451211768982.379,86280294208496.0,16907415653310.906,14.899485678860772,93.14916561212942,18.881967982986513,2.1636448729864868,32.58318391301167,6.323733484578419,2.6708877849889565,36.036584000000005,7.117650388880022
1725605884350.0,-0.023804,-0.812988,0.565308,1725605884401.0,-10.670732,-0.121951,-1.844512,1,3451211769726.22,86280294227836.0,16907415657106.834,0.049378259923321594,0.756589,0.14869113037388915,1.6210545264111809,39.896973,7.813129368986312,1.1871181714565353,28.963379999999997,5.66993590634266,3451211769962.1626,86280294232721.0,16907415658055.818,20.941228431173435,244.66463799999997,46.86822954683841,2.939791988799645,36.196647,7.3700880213173905,4.3137091730723425,25.387006068178472,5.567485810759425
1725605884802.0,-0.019165,-0.863159,0.46106,1725605884895.0,-31.631098,-1.737805,-3.864329,1,3451211770844.15,86280294254270.0,16907415662274.451,0.045140598677404845,0.33095309351234875,0.0695567160053253,1.742001588875618,41.496944,8.115789725313368,1.1835037542546947,26.126461,5.094407766519477,3451211771010.723,86280294259504.0,16907415663308.838,63.76750947428842,961.067093,185.17490483932139,8.161826612948278,54.327340545817215,12.52529702305508,7.095906270421946,114.19207399999999,22.012315731544266
1725605885302.0,0.003418,-1.014404,0.15979,1725605885430.0,-41.928356,4.283537,-10.907012,1,3451211771865.5854,86280294278166.0,16907415666943.705,0.07520223863881627,0.893309,0.17938721002878252,2.0577730128905047,46.567383,9.089289531230662,1.0295171672817056,15.886962,3.074072383205876,3451211772045.916,86280294283832.0,16907415668063.46,82.43478942100228,1714.169249,334.4213044402141,16.42065436134935,315.144822,61.99651491611506,22.975548887008635,393.69665399999997,77.13010634959825
1725605885883.0,0.041138,-1.046265,-0.04126,1725605885932.0,-44.192074,-9.260671,-17.126524,1,3451211772780.864,86280294304589.0,16907415672150.445,0.23751067583287697,4.14148,0.8027615042147263,2.084544317632662,49.67859000000001,9.716130752308116,0.36468685610898754,2.62268,0.6031977203420306,3451211773120.049,86280294310248.0,16907415673236.35,84.50108543490848,1534.3140580000002,298.2317127710275,32.09659969351077,250.137199,59.677644892249575,35.14794844396198,475.632635,93.18238359418773
1725605886331.0,0.083496,-1.018311,-0.40271,1725605886509.0,-40.914635,-15.86128,-17.248476,1,3451211773828.215,86280294329748.0,16907415677072.213,0.4748725604030366,8.162351000000001,1.592166993739383,2.0384082821083296,47.869628000000006,9.356955635933403,0.9596033597767213,12.157591,2.34669137810085,3451211774019.9126,86280294335492.0,16907415678205.574,81.7208457993286,1836.83692,358.54319902568693,28.830814734350934,503.064035,99.42910135435461,37.43643045247307,317.919213,66.64488878001161
1725605886828.0,0.151123,-0.952271,-0.604004,1725605886961.0,-34.329269,-8.772866,-1.448171,1,3451211774820.131,86280294354343.0,16907415681890.176,0.3936290342038348,8.651371000000001,1.686858366785652,1.8813965398851478,44.366702000000004,8.673364262385837,1.3077528279923927,26.372927,5.127143667066973,3451211775071.063,86280294360447.0,16907415683084.928,78.22809321439624,665.937507,136.06453509285777,21.69242503358708,197.057931,41.129915161253805,4.8858582070147945,26.030564493650846,6.327474407095057
1725605887363.0,0.074463,-0.947021,-0.595581,1725605887460.0,3.353659,-13.155488,2.591464,1,3451211775824.611,86280294379622.0,16907415686845.19,0.42410737280799976,7.375487000000001,1.4240086472802953,1.9120147203719708,44.079588,8.610496973769742,1.2616667043113998,27.819335000000002,5.424069086226884,3451211776082.52,86280294385705.0,16907415688034.232,121.71391332248277,1366.234789,272.9371539571762,25.93754146993614,165.62196437133088,39.603291155018304,29.97917540019863,435.23629000000005,87.10085102672655
1725605887861.0,0.036987,-1.028564,-0.473877,1725605887956.0,41.509148,-10.716464,-0.38872,1,3451211776851.446,86280294404909.0,16907415691797.275,0.20742792736459173,3.386108,0.6568885600883835,2.04356838558863,48.404544,9.464636385500826,1.0837745674424588,12.492065,2.4393228168280463,3451211777084.705,86280294410982.0,16907415692989.307,110.80944337248361,2414.390289,470.56746442030635,19.185651586442614,174.57589768375146,37.80503075902036,19.562397161223256,177.530494,37.876608995452486
1725605888359.0,0.025513,-1.011597,-0.015869,1725605888490.0,31.875,-2.690549,0.190549,1,3451211777869.5864,86280294430514.0,16907415696816.043,0.1185504532514874,2.19397,0.4269572874285517,2.0234145070689875,48.387451,9.464925291236398,0.7308549845887115,7.704955,1.5162254386228038,3451211778152.0425,86280294436984.0,16907415698079.074,83.74467085057793,1779.375051,346.40418700160205,6.735853770555573,33.578182001835536,7.665303444137662,12.751872019703205,144.359759,28.50242170953515
1725605888853.0,-0.008301,-0.965942,0.308594,1725605888993.0,14.237805,-0.716463,1.067073,1,3451211778983.3926,86280294457217.0,16907415702039.418,0.09602611602251361,0.775388,0.16500397004493786,1.9257013877351516,43.853148000000004,8.561637905521717,1.1883850561662515,21.972048,4.259642795320652,3451211779197.752,86280294463370.0,16907415703251.639,76.0944806215666,1320.5640560000002,255.00962913762572,7.306527714288873,73.97104,16.114039228346947,11.33135323629756,156.50152899999998,30.086538856208637
1725605889390.0,-0.026123,-0.812988,0.550293,1725605889614.0,-2.881098,-2.050305,-0.541159,1,3451211779976.1963,86280294482600.0,16907415707018.049,0.05486062944977691,0.5307629999999999,0.11639548427982188,1.6023705529040402,38.612672,7.554857066440329,1.2814114986947234,30.01892,5.866627907174621,3451211780142.3296,86280294489657.0,16907415708424.64,23.89785068985857,110.27439100000001,27.737333092267765,5.809304256688284,56.50541190357521,12.09064227907796,3.3882843607223987,25.282013,5.635680727294602
1725605889888.0,-0.02063,-0.790161,0.594604,1725605890026.0,-16.661585,-2.644817,-7.385671,1,3451211780958.9175,86280294507856.0,16907415711972.809,0.04020866586013268,0.2215297254693377,0.05136299933559372,1.5799383117204677,38.856689,7.609133385664941,1.230529698941763,30.166626,5.906591080575249,3451211781268.9673,86280294514897.0,16907415713346.758,31.401375380472743,313.68902799999995,62.44892076247215,16.642136121000412,111.69107074400783,27.555202670613294,15.038106813878489,130.724091,29.709015074026063
1725605890470.0,-0.005005,-0.911865,0.379761,1725605890561.0,-43.567074,1.181402,-6.52439,1,3451211781965.2754,86280294533508.0,16907415717003.58,0.025837536698179946,0.19726700000000003,0.04027530649579473,1.8166078838935575,41.132936,8.028216231412406,1.3121116064903253,25.801513999999997,5.0107217423934864,3451211782293.096,86280294540238.0,16907415718310.418,101.55439352581307,1714.0396680000001,332.92117813267345,16.749803539369154,259.00915399999997,49.86748108188462,13.600176829633199,238.612811,46.90888651074799
1725605890928.0,0.002319,-1.017334,0.052002,1725605891059.0,-42.271343,-2.73628,-8.483232,1,3451211783024.989,86280294559319.0,16907415722055.918,0.19473083743015418,1.6676009999999999,0.3351105032997188,2.053293903586605,48.363037000000006,9.453957578961411,0.8460655912521581,10.772704999999998,2.0868505151173755,3451211783341.4033,86280294566298.0,16907415723415.91,91.05749104719081,1772.42382,344.30123688032813,10.937545229065604,102.73795995978696,21.10052245873514,21.163330914195306,251.04421299999998,50.39285961196243
1725605891507.0,0.048096,-1.052246,-0.195679,1725605891594.0,-36.966465,-0.419207,-9.108232,1,3451211783965.5776,86280294584588.0,16907415727021.93,0.19721464354218063,3.596318,0.704559037884073,2.0972510633838364,49.750856999999996,9.728132443264059,0.4589154633111059,3.3804929999999995,0.7370629785380846,3451211784237.908,86280294590750.0,16907415728224.156,75.56935564408589,1613.4908960000002,314.3362311488395,14.975027492525744,157.682932,31.20052268705846,24.29683479450762,243.89482099999998,48.286707258157726
1725605891957.0,0.088989,-1.011353,-0.446045,1725605892047.0,-34.88567,0.289634,-7.309452,1,3451211784967.929,86280294608858.0,16907415731771.424,0.34521924419242916,6.459837,1.2522819992825769,2.0351507791336103,47.482909,9.279683456367295,0.9717965333244558,16.579349999999998,3.205584434563608,3451211785267.4087,86280294615389.0,16907415733043.424,76.09373445320938,1384.702774,267.6671868478802,28.94718907469093,431.836903,84.51731113635411,15.834801430276029,194.00915299999997,38.27192543522648
1725605892448.0,0.148315,-0.967041,-0.557129,1725605892583.0,-15.556403,-6.303354,-8.025915,1,3451211786131.987,86280294634826.0,16907415736834.504,0.4602375970151392,9.04834,1.7562617678020693,1.8951476706025332,44.124757,8.622787302044738,1.1452363476969951,25.644163,5.001839739537428,3451211786365.8813,86280294641964.0,16907415738243.8,46.5130214142398,419.710374,82.97952864149445,22.76673107877024,154.42073599999998,34.292505938247466,17.15923343458874,205.663116,41.09712075752394
1725605892994.0,0.177979,-0.908569,-0.585449,1725605893084.0,8.4375,-6.410061,2.446646,1,3451211787105.5537,86280294660826.0,16907415741943.006,0.48615550722775874,10.431277999999999,2.031695840469503,1.8147173629680768,44.132075,8.638402207843017,1.235430119014529,26.572142,5.1779842349876954,3451211787389.737,86280294667948.0,16907415743338.768,81.07467905013583,1158.4527659999999,222.91756271700274,13.42814360146548,140.11433399999999,27.030958766869567,23.213715267794555,309.961896,59.398755082108444
1725605893488.0,0.087158,-1.002563,-0.436768,1725605893621.0,38.338417,-3.993902,9.230184,1,3451211788060.8564,86280294685746.0,16907415746834.777,0.40445323603573635,6.777834,1.3107768678206302,2.017459282431423,48.190675,9.42550806169071,1.0245464676026297,14.070802,2.734021970515046,3451211788355.0444,86280294692728.0,16907415748199.918,97.88375326373134,2147.7515839999996,418.8550594998609,6.883448657412146,42.53673782917957,10.204462621664176,25.647695838897995,535.8231880000001,104.27713999696155
1725605893980.0,0.010864,-1.039429,-0.083618,1725605894158.0,36.867378,-1.623476,5.625,1,3451211789284.27,86280294712541.0,16907415752054.555,0.18691184919055331,2.255124,0.45275429665036626,2.0787801755502993,49.04699599999999,9.589468763797653,0.7158142585826678,5.142211,1.1121540932793195,3451211789547.3755,86280294720882.0,16907415753703.45,102.48307725563467,2186.87505,426.58016619875957,11.6875699232942,97.01781039778892,25.111906431271812,19.88572674137756,373.201227,72.43357074100832
